,id,name,url
0,27901356,太阳和野花,https://music.163.com/song?id=27901356
1,1461223888,把夜晚染黑 (2020年版),https://music.163.com/song?id=1461223888
2,411314657,大风吹,https://music.163.com/song?id=411314657
3,528272281,火车驶向云外，梦安魂于九霄,https://music.163.com/song?id=528272281
4,375694,优美的低于生活,https://music.163.com/song?id=375694
5,1409914560,硬汉,https://music.163.com/song?id=1409914560
6,363409,期待,https://music.163.com/song?id=363409
7,383030,回家的路,https://music.163.com/song?id=383030
8,1473720189,别在Livehouse哭泣,https://music.163.com/song?id=1473720189
9,35678875,呼吸决定,https://music.163.com/song?id=35678875
10,381825,公路之歌,https://music.163.com/song?id=381825
11,1297742844,十里长安,https://music.163.com/song?id=1297742844
12,381821,再见杰克,https://music.163.com/song?id=381821
13,350830,Song F,https://music.163.com/song?id=350830
14,356487,完美夏天,https://music.163.com/song?id=356487
15,356507,如果我现在...,https://music.163.com/song?id=356507
16,350832,午夜说再见,https://music.163.com/song?id=350832
17,386828,不万能的喜剧,https://music.163.com/song?id=386828
18,5278189,这个夏天,https://music.163.com/song?id=5278189
19,357424,静止,https://music.163.com/song?id=357424
20,1319138680,While My Guitar Gently Weeps (2018 Mix),https://music.163.com/song?id=1319138680
21,19537516,Sunday Morning,https://music.163.com/song?id=19537516
22,26609774,"Paint It, Black",https://music.163.com/song?id=26609774
23,21978335,Light My Fire,https://music.163.com/song?id=21978335
24,4019367,Smoke on the Water,https://music.163.com/song?id=4019367
25,21972611,Baba O'Riley,https://music.163.com/song?id=21972611
26,3559782,A Rock 'n' Roll Fantasy,https://music.163.com/song?id=3559782
27,988701,Rain and Tears,https://music.163.com/song?id=988701
28,3573790,House of the Rising Sun,https://music.163.com/song?id=3573790
29,2311715,Hard to Say I'm Sorry,https://music.163.com/song?id=2311715
30,21311956,I Want My Tears Back,https://music.163.com/song?id=21311956
31,21312101,Last of the Wilds,https://music.163.com/song?id=21312101
32,21312263,Nemo,https://music.163.com/song?id=21312263
33,17115765,C'est La Vie,https://music.163.com/song?id=17115765
34,28240525,Summertime Sadness,https://music.163.com/song?id=28240525
35,28211185,Paradise (What about Us),https://music.163.com/song?id=28211185
36,519909587,Élan,https://music.163.com/song?id=519909587
37,21312234,Bye Bye Beautiful,https://music.163.com/song?id=21312234
38,2102565,Save My Life,https://music.163.com/song?id=2102565
39,4153366,Numb,https://music.163.com/song?id=4153366
40,26941770,Cherry Pie,https://music.163.com/song?id=26941770
41,4279591,18 And Life,https://music.163.com/song?id=4279591
42,20535638,Heartbreak Station,https://music.163.com/song?id=20535638
43,3027638,Losing My Mind (Live),https://music.163.com/song?id=3027638
44,26393865,Dancehall,https://music.163.com/song?id=26393865
